1028521	1094825	0.939439	cu03_p1r1A10
898604	1094825	0.820774	cu03_p1r1A13
969457	1094825	0.88549	cu03_p1r1A15
1028480	1094825	0.939401	cu03_p1r1A18
1013569	1094825	0.925782	cu03_p1r1A20
975071	1094825	0.890618	cu03_p1r1A23
732777	1094825	0.66931	cu03_p1r1A4
964088	1094825	0.880586	cu03_p1r1A7
1023293	1094825	0.934664	cu03_p1r1A9
975746	1094825	0.891235	cu03_p1r1B10
856522	1094825	0.782337	cu03_p1r1B12
1050117	1094825	0.959164	cu03_p1r1B14
1032754	1094825	0.943305	cu03_p1r1B15
1042542	1094825	0.952245	cu03_p1r1B1
966142	1094825	0.882462	cu03_p1r1B2
907387	1094825	0.828796	cu03_p1r1B4
977442	1094825	0.892784	cu03_p1r1B7
1046648	1094825	0.955996	cu03_p1r1B8
1008320	1094825	0.920987	cu03_p1r1B9
1002298	1094825	0.915487	cu03_p1r1C15
837215	1094825	0.764702	cu03_p1r1C16
1018148	1094825	0.929964	cu03_p1r1C21
1029304	1094825	0.940154	cu03_p1r1D13
1000417	1094825	0.913769	cu03_p1r1D14
918831	1094825	0.839249	cu03_p1r1D15
1024173	1094825	0.935467	cu03_p1r1D17
1026187	1094825	0.937307	cu03_p1r1D1
1046005	1094825	0.955408	cu03_p1r1D20
1056749	1094825	0.965222	cu03_p1r1D5
1064596	1094825	0.972389	cu03_p1r1D6
824136	1094825	0.752756	cu03_p1r1D7
1024151	1094825	0.935447	cu03_p1r1D8
1007114	1094825	0.919886	cu03_p1r2E12
932577	1094825	0.851805	cu03_p1r2E13
985192	1094825	0.899863	cu03_p1r2E17
990991	1094825	0.905159	cu03_p1r2E1
1030165	1094825	0.94094	cu03_p1r2E2
854130	1094825	0.780152	cu03_p1r2E3
1036823	1094825	0.947022	cu03_p1r2E5
829232	1094825	0.757411	cu03_p1r2E7
1019978	1094825	0.931636	cu03_p1r2E9
973103	1094825	0.888821	cu03_p1r2F10
1027750	1094825	0.938735	cu03_p1r2F12
1000680	1094825	0.914009	cu03_p1r2F14
962436	1094825	0.879077	cu03_p1r2F20
896972	1094825	0.819283	cu03_p1r2F2
1023940	1094825	0.935254	cu03_p1r2F3
1021096	1094825	0.932657	cu03_p1r2F8
936575	1094825	0.855456	cu03_p1r2G11
949725	1094825	0.867467	cu03_p1r2G12
880298	1094825	0.804054	cu03_p1r2G13
1021663	1094825	0.933175	cu03_p1r2G16
959723	1094825	0.876599	cu03_p1r2G17
994255	1094825	0.908141	cu03_p1r2G1
981858	1094825	0.896817	cu03_p1r2G20
1010029	1094825	0.922548	cu03_p1r2G24
793105	1094825	0.724413	cu03_p1r2G2
906327	1094825	0.827828	cu03_p1r2G3
1014400	1094825	0.926541	cu03_p1r2G6
990314	1094825	0.904541	cu03_p1r2G9
1014353	1094825	0.926498	cu03_p1r2H12
939872	1094825	0.858468	cu03_p1r2H14
1025338	1094825	0.936531	cu03_p1r2H15
1044825	1094825	0.954331	cu03_p1r2H1
995884	1094825	0.909628	cu03_p1r2H2
999348	1094825	0.912792	cu03_p1r2H4
827362	1094825	0.755703	cu03_p1r2H5
1005926	1094825	0.918801	cu03_p1r2H7
1025549	1094825	0.936724	cu03_p1r2H8
808997	1094825	0.738928	cu03_p1r3I10
