860055	1013815	0.848335	cu02_p1r1A10
787395	1013815	0.776665	cu02_p1r1A11
804515	1013815	0.793552	cu02_p1r1A12
771065	1013815	0.760558	cu02_p1r1A13
904301	1013815	0.891978	cu02_p1r1A14
929712	1013815	0.917043	cu02_p1r1A15
895742	1013815	0.883536	cu02_p1r1A16
926642	1013815	0.914015	cu02_p1r1A17
890296	1013815	0.878164	cu02_p1r1A18
871730	1013815	0.859851	cu02_p1r1A19
904609	1013815	0.892282	cu02_p1r1A1
866707	1013815	0.854897	cu02_p1r1A20
871505	1013815	0.859629	cu02_p1r1A21
910192	1013815	0.897789	cu02_p1r1A22
891354	1013815	0.879208	cu02_p1r1A23
909228	1013815	0.896838	cu02_p1r1A24
906980	1013815	0.894621	cu02_p1r1A2
873373	1013815	0.861472	cu02_p1r1A3
896532	1013815	0.884315	cu02_p1r1A4
866506	1013815	0.854698	cu02_p1r1A5
860611	1013815	0.848884	cu02_p1r1A6
840604	1013815	0.829149	cu02_p1r1A7
869936	1013815	0.858082	cu02_p1r1A8
861381	1013815	0.849643	cu02_p1r1A9
917345	1013815	0.904845	cu02_p1r1B10
921229	1013815	0.908676	cu02_p1r1B11
914088	1013815	0.901632	cu02_p1r1B12
788058	1013815	0.777319	cu02_p1r1B13
798757	1013815	0.787873	cu02_p1r1B14
879519	1013815	0.867534	cu02_p1r1B15
831704	1013815	0.820371	cu02_p1r1B16
879729	1013815	0.867741	cu02_p1r1B17
917702	1013815	0.905197	cu02_p1r1B18
905830	1013815	0.893486	cu02_p1r1B1
909298	1013815	0.896907	cu02_p1r1B20
936417	1013815	0.923657	cu02_p1r1B21
773558	1013815	0.763017	cu02_p1r1B22
905797	1013815	0.893454	cu02_p1r1B23
915007	1013815	0.902538	cu02_p1r1B24
876358	1013815	0.864416	cu02_p1r1B2
794427	1013815	0.783602	cu02_p1r1B3
903817	1013815	0.891501	cu02_p1r1B4
843342	1013815	0.83185	cu02_p1r1B5
890305	1013815	0.878173	cu02_p1r1B6
920126	1013815	0.907588	cu02_p1r1B7
871172	1013815	0.859301	cu02_p1r1B8
880174	1013815	0.86818	cu02_p1r1B9
877747	1013815	0.865786	cu02_p1r1C10
760334	1013815	0.749973	cu02_p1r1C11
895802	1013815	0.883595	cu02_p1r1C12
897168	1013815	0.884943	cu02_p1r1C13
889539	1013815	0.877417	cu02_p1r1C14
917775	1013815	0.905269	cu02_p1r1C15
905219	1013815	0.892884	cu02_p1r1C16
860432	1013815	0.848707	cu02_p1r1C17
850487	1013815	0.838898	cu02_p1r1C18
921576	1013815	0.909018	cu02_p1r1C19
927826	1013815	0.915183	cu02_p1r1C1
736463	1013815	0.726427	cu02_p1r1C20
746449	1013815	0.736277	cu02_p1r1C21
935479	1013815	0.922731	cu02_p1r1C22
911605	1013815	0.899183	cu02_p1r1C23
914223	1013815	0.901765	cu02_p1r1C24
944173	1013815	0.931307	cu02_p1r1C2
811640	1013815	0.80058	cu02_p1r1C3
938966	1013815	0.926171	cu02_p1r1C4
934918	1013815	0.922178	cu02_p1r1C5
778220	1013815	0.767615	cu02_p1r1C6
915491	1013815	0.903016	cu02_p1r1C7
934326	1013815	0.921594	cu02_p1r1C8
908704	1013815	0.896321	cu02_p1r1C9
734778	1013815	0.724765	cu02_p1r1D10
895428	1013815	0.883226	cu02_p1r1D11
804880	1013815	0.793912	cu02_p1r1D12
920308	1013815	0.907767	cu02_p1r1D13
892671	1013815	0.880507	cu02_p1r1D15
804672	1013815	0.793707	cu02_p1r1D17
895945	1013815	0.883736	cu02_p1r1D18
900184	1013815	0.887917	cu02_p1r1D19
925154	1013815	0.912547	cu02_p1r1D1
939172	1013815	0.926374	cu02_p1r1D20
934427	1013815	0.921694	cu02_p1r1D21
773776	1013815	0.763232	cu02_p1r1D22
883489	1013815	0.87145	cu02_p1r1D23
873817	1013815	0.86191	cu02_p1r1D24
810382	1013815	0.799339	cu02_p1r1D2
843212	1013815	0.831722	cu02_p1r1D3
920195	1013815	0.907656	cu02_p1r1D4
928574	1013815	0.915921	cu02_p1r1D5
927547	1013815	0.914908	cu02_p1r1D7
745428	1013815	0.73527	cu02_p1r1D8
870957	1013815	0.859089	cu02_p1r1D9
771803	1013815	0.761286	cu02_p1r2E10
900297	1013815	0.888029	cu02_p1r2E11
875680	1013815	0.863747	cu02_p1r2E12
785915	1013815	0.775206	cu02_p1r2E13
776769	1013815	0.766184	cu02_p1r2E14
882792	1013815	0.870762	cu02_p1r2E15
946268	1013815	0.933373	cu02_p1r2E16
823521	1013815	0.812299	cu02_p1r2E17
873621	1013815	0.861716	cu02_p1r2E18
907418	1013815	0.895053	cu02_p1r2E19
813748	1013815	0.802659	cu02_p1r2E1
835341	1013815	0.823958	cu02_p1r2E20
933385	1013815	0.920666	cu02_p1r2E21
949935	1013815	0.93699	cu02_p1r2E22
938292	1013815	0.925506	cu02_p1r2E23
709832	1013815	0.700159	cu02_p1r2E24
913768	1013815	0.901316	cu02_p1r2E3
881211	1013815	0.869203	cu02_p1r2E4
893853	1013815	0.881673	cu02_p1r2E5
865557	1013815	0.853762	cu02_p1r2E6
873695	1013815	0.861789	cu02_p1r2E7
872340	1013815	0.860453	cu02_p1r2E8
786292	1013815	0.775577	cu02_p1r2E9
730398	1013815	0.720445	cu02_p1r2F10
887099	1013815	0.875011	cu02_p1r2F11
801097	1013815	0.790181	cu02_p1r2F13
795810	1013815	0.784966	cu02_p1r2F14
940762	1013815	0.927942	cu02_p1r2F15
822120	1013815	0.810917	cu02_p1r2F16
855842	1013815	0.84418	cu02_p1r2F17
872228	1013815	0.860342	cu02_p1r2F18
892826	1013815	0.88066	cu02_p1r2F19
931706	1013815	0.91901	cu02_p1r2F1
875315	1013815	0.863387	cu02_p1r2F20
752663	1013815	0.742407	cu02_p1r2F21
824249	1013815	0.813017	cu02_p1r2F22
776472	1013815	0.765891	cu02_p1r2F23
944025	1013815	0.931161	cu02_p1r2F24
919563	1013815	0.907032	cu02_p1r2F2
879191	1013815	0.86721	cu02_p1r2F4
879133	1013815	0.867153	cu02_p1r2F5
877334	1013815	0.865379	cu02_p1r2F6
853162	1013815	0.841536	cu02_p1r2F7
826266	1013815	0.815007	cu02_p1r2F8
876952	1013815	0.865002	cu02_p1r2F9
760079	1013815	0.749722	cu02_p1r2G10
883142	1013815	0.871108	cu02_p1r2G11
912549	1013815	0.900114	cu02_p1r2G12
902029	1013815	0.889737	cu02_p1r2G13
810908	1013815	0.799858	cu02_p1r2G14
705613	1013815	0.695998	cu02_p1r2G15
866714	1013815	0.854904	cu02_p1r2G17
887894	1013815	0.875795	cu02_p1r2G18
891608	1013815	0.879458	cu02_p1r2G19
873070	1013815	0.861173	cu02_p1r2G1
853651	1013815	0.842019	cu02_p1r2G20
926536	1013815	0.91391	cu02_p1r2G22
960191	1013815	0.947107	cu02_p1r2G23
950777	1013815	0.937821	cu02_p1r2G24
876046	1013815	0.864108	cu02_p1r2G2
820100	1013815	0.808925	cu02_p1r2G3
891488	1013815	0.87934	cu02_p1r2G5
858982	1013815	0.847277	cu02_p1r2G6
912184	1013815	0.899754	cu02_p1r2G7
844162	1013815	0.832659	cu02_p1r2G8
874473	1013815	0.862557	cu02_p1r2G9
905631	1013815	0.89329	cu02_p1r2H10
773797	1013815	0.763253	cu02_p1r2H11
871132	1013815	0.859261	cu02_p1r2H12
831466	1013815	0.820136	cu02_p1r2H13
891544	1013815	0.879395	cu02_p1r2H14
736598	1013815	0.726561	cu02_p1r2H15
858776	1013815	0.847074	cu02_p1r2H16
880323	1013815	0.868327	cu02_p1r2H17
834129	1013815	0.822763	cu02_p1r2H18
901064	1013815	0.888785	cu02_p1r2H19
892092	1013815	0.879936	cu02_p1r2H20
746295	1013815	0.736125	cu02_p1r2H22
842106	1013815	0.830631	cu02_p1r2H23
935741	1013815	0.92299	cu02_p1r2H24
846276	1013815	0.834744	cu02_p1r2H2
907869	1013815	0.895498	cu02_p1r2H3
920384	1013815	0.907842	cu02_p1r2H4
759464	1013815	0.749115	cu02_p1r2H5
916815	1013815	0.904322	cu02_p1r2H6
732108	1013815	0.722132	cu02_p1r2H7
903553	1013815	0.891241	cu02_p1r2H8
772873	1013815	0.762341	cu02_p1r2H9
857236	1013815	0.845555	cu02_p1r3I10
893766	1013815	0.881587	cu02_p1r3I11
933700	1013815	0.920977	cu02_p1r3I12
896581	1013815	0.884364	cu02_p1r3I13
934654	1013815	0.921918	cu02_p1r3I14
848502	1013815	0.83694	cu02_p1r3I15
917538	1013815	0.905035	cu02_p1r3I16
918649	1013815	0.906131	cu02_p1r3I17
898090	1013815	0.885852	cu02_p1r3I18
859777	1013815	0.848061	cu02_p1r3I19
906044	1013815	0.893698	cu02_p1r3I1
929526	1013815	0.91686	cu02_p1r3I20
730582	1013815	0.720627	cu02_p1r3I21
750144	1013815	0.739922	cu02_p1r3I22
893350	1013815	0.881177	cu02_p1r3I23
779782	1013815	0.769156	cu02_p1r3I24
913282	1013815	0.900837	cu02_p1r3I2
840408	1013815	0.828956	cu02_p1r3I3
851959	1013815	0.84035	cu02_p1r3I4
839048	1013815	0.827615	cu02_p1r3I5
888631	1013815	0.876522	cu02_p1r3I6
915096	1013815	0.902626	cu02_p1r3I7
709803	1013815	0.700131	cu02_p1r3I8
702121	1013815	0.692553	cu02_p1r3J10
919344	1013815	0.906816	cu02_p1r3J11
758997	1013815	0.748654	cu02_p1r3J12
793243	1013815	0.782434	cu02_p1r3J13
864874	1013815	0.853089	cu02_p1r3J14
923887	1013815	0.911297	cu02_p1r3J15
681486	1013815	0.6722	cu02_p1r3J17
802336	1013815	0.791403	cu02_p1r3J18
925167	1013815	0.91256	cu02_p1r3J19
946505	1013815	0.933607	cu02_p1r3J1
700164	1013815	0.690623	cu02_p1r3J20
923559	1013815	0.910974	cu02_p1r3J21
782313	1013815	0.771653	cu02_p1r3J22
933616	1013815	0.920894	cu02_p1r3J23
893228	1013815	0.881056	cu02_p1r3J24
931319	1013815	0.918628	cu02_p1r3J2
915005	1013815	0.902536	cu02_p1r3J3
889585	1013815	0.877463	cu02_p1r3J4
910449	1013815	0.898043	cu02_p1r3J5
782602	1013815	0.771938	cu02_p1r3J7
907928	1013815	0.895556	cu02_p1r3J8
882259	1013815	0.870237	cu02_p1r3J9
880014	1013815	0.868022	cu02_p1r3K10
854920	1013815	0.84327	cu02_p1r3K11
716000	1013815	0.706243	cu02_p1r3K12
757419	1013815	0.747098	cu02_p1r3K13
866912	1013815	0.855099	cu02_p1r3K14
891535	1013815	0.879386	cu02_p1r3K15
887616	1013815	0.875521	cu02_p1r3K16
889097	1013815	0.876982	cu02_p1r3K17
916110	1013815	0.903626	cu02_p1r3K18
895418	1013815	0.883216	cu02_p1r3K19
864759	1013815	0.852975	cu02_p1r3K1
871385	1013815	0.859511	cu02_p1r3K20
872720	1013815	0.860828	cu02_p1r3K21
936651	1013815	0.923887	cu02_p1r3K22
753364	1013815	0.743098	cu02_p1r3K23
914584	1013815	0.902121	cu02_p1r3K24
921240	1013815	0.908686	cu02_p1r3K2
813393	1013815	0.802309	cu02_p1r3K3
915375	1013815	0.902901	cu02_p1r3K4
720699	1013815	0.710878	cu02_p1r3K5
912839	1013815	0.9004	cu02_p1r3K6
726056	1013815	0.716162	cu02_p1r3K7
934249	1013815	0.921518	cu02_p1r3K8
893253	1013815	0.881081	cu02_p1r3K9
907687	1013815	0.895318	cu02_p1r3L10
940979	1013815	0.928157	cu02_p1r3L11
707956	1013815	0.698309	cu02_p1r3L12
949877	1013815	0.936933	cu02_p1r3L13
899675	1013815	0.887415	cu02_p1r3L14
942539	1013815	0.929695	cu02_p1r3L15
888459	1013815	0.876352	cu02_p1r3L16
927967	1013815	0.915322	cu02_p1r3L18
903908	1013815	0.891591	cu02_p1r3L19
748601	1013815	0.7384	cu02_p1r3L1
871425	1013815	0.85955	cu02_p1r3L20
916675	1013815	0.904184	cu02_p1r3L21
829217	1013815	0.817917	cu02_p1r3L22
909190	1013815	0.896801	cu02_p1r3L23
894070	1013815	0.881887	cu02_p1r3L24
842415	1013815	0.830936	cu02_p1r3L2
876409	1013815	0.864466	cu02_p1r3L3
903851	1013815	0.891534	cu02_p1r3L4
905185	1013815	0.89285	cu02_p1r3L5
891457	1013815	0.879309	cu02_p1r3L6
953547	1013815	0.940553	cu02_p1r3L7
855424	1013815	0.843767	cu02_p1r3L8
938430	1013815	0.925642	cu02_p1r3L9
883495	1013815	0.871456	cu02_p1r4M10
915242	1013815	0.90277	cu02_p1r4M12
734029	1013815	0.724027	cu02_p1r4M13
874611	1013815	0.862693	cu02_p1r4M14
865467	1013815	0.853674	cu02_p1r4M15
910987	1013815	0.898573	cu02_p1r4M16
877345	1013815	0.86539	cu02_p1r4M17
898749	1013815	0.886502	cu02_p1r4M18
874478	1013815	0.862562	cu02_p1r4M19
916345	1013815	0.903858	cu02_p1r4M20
878096	1013815	0.86613	cu02_p1r4M21
933660	1013815	0.920937	cu02_p1r4M22
730975	1013815	0.721014	cu02_p1r4M23
939389	1013815	0.926588	cu02_p1r4M2
931956	1013815	0.919256	cu02_p1r4M3
924595	1013815	0.911996	cu02_p1r4M4
821145	1013815	0.809955	cu02_p1r4M5
909722	1013815	0.897325	cu02_p1r4M6
766445	1013815	0.756001	cu02_p1r4M7
900666	1013815	0.888393	cu02_p1r4M8
895227	1013815	0.883028	cu02_p1r4M9
761745	1013815	0.751365	cu02_p1r4N10
826448	1013815	0.815186	cu02_p1r4N11
